,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
26,0.3081754843393962,0.002158682914686058,0.004644552866617839,0.00046354770300422306,5,100,"{'max_depth': 5, 'n_estimators': 100}",0.6986794019136192,0.6612759555809884,0.6532894974619552,0.6711051860247422,0.019793054079522046,78,0.8215566326402703,0.814601819589894,0.8182740328460414,0.8181441616920685,0.002840775249692362
27,0.342739741007487,0.0004627180026079527,0.005003770192464192,1.2392160990730686e-05,5,110,"{'max_depth': 5, 'n_estimators': 110}",0.7049186003963799,0.6533400905664857,0.6551286764933759,0.6711579777184719,0.02391409199004899,77,0.8185785786305406,0.8183364624527709,0.8164342393667728,0.8177830934833614,0.0009588919409968297
28,0.3739907741546631,0.0035569299588408074,0.0046540101369222,0.0004702464780789008,5,120,"{'max_depth': 5, 'n_estimators': 120}",0.6979408656419122,0.6569432228194352,0.6555602547903152,0.6701718486198038,0.01966891611005564,80,0.8197592714005607,0.8158567045951042,0.8170278969469161,0.817547957647527,0.001635105351754172
29,0.40557169914245605,0.005876586003835414,0.005345265070597331,0.000471274044622257,5,130,"{'max_depth': 5, 'n_estimators': 130}",0.7006483909300973,0.6588865815675913,0.6546234826169283,0.671411140807541,0.020773317784184744,75,0.8194791101693333,0.8179610217661248,0.8180108344028003,0.818483655446086,0.0007041864829808527
30,0.44714967409769696,0.005697371268148709,0.005981127421061198,2.3194368884915685e-05,5,140,"{'max_depth': 5, 'n_estimators': 140}",0.7028395455703969,0.6570355445274216,0.6537571280535129,0.6712377494659177,0.022414435419867186,76,0.8205842918061648,0.8121559288078715,0.8181247085622247,0.816954976392087,0.0035388821888784135
31,0.47140979766845703,0.002464246784786382,0.006635030110677083,0.00048256675605828724,5,150,"{'max_depth': 5, 'n_estimators': 150}",0.7059210617121495,0.6537150129084344,0.650502337820357,0.6700767736239788,0.025412052946142814,82,0.8214675951536373,0.8154118756402733,0.8188961180299446,0.818591862941285,0.002481580554856908
32,0.5000072320302328,0.005156301646295479,0.0069815317789713545,5.947204250930057e-07,5,160,"{'max_depth': 5, 'n_estimators': 160}",0.7013084176348905,0.6618661208607604,0.6562132819433453,0.6731533376505922,0.020067181517000765,73,0.8198035232469751,0.8164444925846417,0.8195450613291825,0.8185976923869331,0.0015261941078334041
33,0.5362216631571451,0.005792308171654058,0.0069811344146728516,3.371747880871523e-07,5,170,"{'max_depth': 5, 'n_estimators': 170}",0.697891664085456,0.6539171348328774,0.6534699763294298,0.6684514210168344,0.020844866088871067,83,0.8206354525012287,0.8173934437397252,0.8171728914749826,0.8184005959053122,0.0015828452922094604
34,0.5654870669047037,0.001628008201861058,0.0073049068450927734,0.0004572091784154641,5,180,"{'max_depth': 5, 'n_estimators': 180}",0.6972761866675163,0.6563700599097202,0.656740502370968,0.670152099296727,0.019204794593449308,81,0.8188292234029062,0.8152574767127526,0.8180605636201905,0.817382421245283,0.0015349813061054035
35,0.5967380205790201,0.004608901306427849,0.0076452891031901045,0.00047047138207398977,5,190,"{'max_depth': 5, 'n_estimators': 190}",0.7015554227625811,0.6500213561353452,0.6507358566370484,0.6674666808551689,0.024137024936150022,84,0.8217286963362795,0.8146935682098435,0.8180856625522674,0.8181693090327968,0.0028726879966472223
36,0.08710344632466634,0.0009635520505637608,0.0013358592987060547,0.0004766001509708679,7,20,"{'max_depth': 7, 'n_estimators': 20}",0.7213673402298731,0.673846495165439,0.6691894479473834,0.6881628077232119,0.02358591949025445,72,0.8994056081216246,0.8923722205293334,0.8902291108443654,0.8940023131651079,0.003919602621932563
37,0.13097834587097168,0.002042822068418722,0.0016625722249348958,0.00047024647807890086,7,30,"{'max_depth': 7, 'n_estimators': 30}",0.7279881300431288,0.6834771642403511,0.6768248115158769,0.696123936286757,0.022722994018667734,70,0.9044485300211954,0.8901745524437465,0.9021203962566553,0.898914492907199,0.006252731199772845
38,0.17188278834025064,0.002613162618014238,0.0023272832234700522,0.00047013404618951926,7,40,"{'max_depth': 7, 'n_estimators': 40}",0.7234369603354754,0.6794188901024469,0.6811881822492187,0.6947059006902823,0.020354765555078272,71,0.901945635141178,0.8860606717047119,0.8963966950289034,0.8948010006249311,0.006582436039320462
39,0.21043594678243002,0.00163024857720844,0.0026508967081705728,0.00048311528533588757,7,50,"{'max_depth': 7, 'n_estimators': 50}",0.7267496682257439,0.6847492120295378,0.6807855354675376,0.6974531783092446,0.020805257615764048,68,0.9029299179967667,0.8935219899312348,0.9007379842588602,0.8990632973956205,0.004019179824208449
40,0.25264565149943036,0.0016868714167280593,0.0029924710591634116,1.1894408501860113e-06,7,60,"{'max_depth': 7, 'n_estimators': 60}",0.7323396186590463,0.684807285811778,0.6883246878106295,0.7018499236621913,0.021634759797679762,54,0.9043606569656928,0.8951993602490481,0.9000871285329476,0.8998823819158961,0.003742884829067602
41,0.29953209559122723,0.0004702464377855484,0.003334601720174154,0.00046321575575277737,7,70,"{'max_depth': 7, 'n_estimators': 70}",0.7314911217248985,0.6849097225196978,0.6877328379789357,0.7014036098965862,0.02133347059094485,57,0.9081786968934793,0.8964570130102841,0.899081146476789,0.9012389521268509,0.005022719195944777
42,0.33975791931152344,0.002600884817736019,0.0036377906799316406,0.00047574064223467223,7,80,"{'max_depth': 7, 'n_estimators': 80}",0.7295148822713129,0.6847207569331334,0.6859365234442456,0.7000825433947575,0.020844376137791856,62,0.9026225014737886,0.8966733065829726,0.899713469986268,0.8996697593476765,0.0024289453029620943
43,0.38829509417215985,0.006142933428275124,0.004643917083740234,0.00048418334789509924,7,90,"{'max_depth': 7, 'n_estimators': 90}",0.7274498398753237,0.6825963314201113,0.6933195183582965,0.7011443798504104,0.01913174990205891,58,0.9053289437893823,0.8936933643732883,0.9016250244716977,0.9002157775447893,0.004853600708945073
44,0.4261933167775472,0.004484457183457151,0.0049962202707926435,1.337601655322345e-05,7,100,"{'max_depth': 7, 'n_estimators': 100}",0.7321673104383146,0.6800332834642884,0.6817064256804388,0.697998210886272,0.024201790865490912,67,0.9073952148662788,0.8960876642081984,0.9011918677513369,0.9015582489419381,0.004623552159244629
45,0.4690686861673991,0.0028716913920878396,0.004995902379353841,1.2252230542883406e-05,7,110,"{'max_depth': 7, 'n_estimators': 110}",0.7313520524184436,0.6833320292911056,0.6810306457777411,0.6985995694043224,0.023208184640256334,66,0.9065697856984802,0.8960313986269985,0.9010006738192817,0.9012006193815868,0.004304600963930512
46,0.5093135039011637,0.0016917710337695266,0.00598605473836263,2.306082745956883e-06,7,120,"{'max_depth': 7, 'n_estimators': 120}",0.7259878968105082,0.6903480190608545,0.6822159877020486,0.699539906311222,0.019017285143342607,63,0.9041780742905416,0.894018243179481,0.9004407251925504,0.8995456808875243,0.00419574151430461
47,0.555192232131958,0.009411525264155406,0.005976756413777669,1.0004746107645807e-05,7,130,"{'max_depth': 7, 'n_estimators': 130}",0.7265180237304802,0.6844314121720885,0.6857629684349874,0.6989277162385801,0.019541845306460914,65,0.9054430946964683,0.8950176030836402,0.9025704653168715,0.9010103876989933,0.004396824647601998
48,0.589432954788208,0.0029337581476149882,0.00631411870320638,0.00046929475308308855,7,140,"{'max_depth': 7, 'n_estimators': 140}",0.7329685671295578,0.6824078280747325,0.6858048437505984,0.7004215642694587,0.023085350928205597,61,0.904302407623164,0.896734365310022,0.9033913812295105,0.9014760513875656,0.0033734435834382047
49,0.6389569441477457,0.00878365908257194,0.006980339686075847,2.143234359277493e-05,7,150,"{'max_depth': 7, 'n_estimators': 150}",0.7346800132122105,0.6836248432658232,0.6864301866537443,0.7016066155718237,0.02344435380920081,55,0.9039032195785762,0.8944670313673863,0.9031157096639088,0.9004953202032904,0.004274750884222369
50,0.6851867039998373,0.007781694649646983,0.007979949315388998,1.5120742790254314e-06,7,160,"{'max_depth': 7, 'n_estimators': 160}",0.7299552877152331,0.6854018735479935,0.6860107635700686,0.700481166501025,0.020869532758843685,60,0.906771001521033,0.8951184075895625,0.9018829082436364,0.9012574391180772,0.004777666449443438
51,0.7210627396901449,0.003536795687435215,0.00831143061319987,0.00047024647807890086,7,170,"{'max_depth': 7, 'n_estimators': 170}",0.7309996331359576,0.6880810361855023,0.6850754548388848,0.7014106644369515,0.02098523957705856,56,0.9038459082850766,0.8954467999059759,0.9037944832796052,0.9010290638235525,0.0039473125006689435
52,0.7692772547403971,0.008342301649764189,0.008976062138875326,5.619579801452537e-07,7,180,"{'max_depth': 7, 'n_estimators': 180}",0.7325460879187122,0.6815370830062455,0.6842695973298087,0.699479185061723,0.02343832820927281,64,0.9043898976096675,0.8950834135122416,0.9037572480667737,0.9010768530628942,0.0042458646230990795
53,0.8108301162719727,0.015060452962622059,0.008966366449991861,1.3937917417050723e-05,7,190,"{'max_depth': 7, 'n_estimators': 190}",0.730996809303167,0.692552357608014,0.6862798452617596,0.703300009869129,0.019776036743711225,53,0.9064574299277185,0.8960269996624041,0.9035681131216603,0.902017514237261,0.004397100298690958
54,0.10506248474121094,0.00046293746411867656,0.0013304551442464192,0.00047063981843656897,9,20,"{'max_depth': 9, 'n_estimators': 20}",0.7287985233906218,0.6717687696045469,0.6915123976370884,0.6973867445516404,0.023654342480375935,69,0.9340823006731324,0.9264451092365354,0.9326661154973932,0.9310645084690203,0.003317180737193088
55,0.16289591789245605,0.0038500529478531754,0.0016628106435139973,0.0004700783441618556,9,30,"{'max_depth': 9, 'n_estimators': 30}",0.724947614053765,0.6909410511694091,0.6965349724814351,0.7041589806309576,0.014894581988519114,52,0.932438504579989,0.9324577254411145,0.9392081939400663,0.9347014746537233,0.0031867414291924887
56,0.21176656087239584,0.0030774624450438993,0.0023276805877685547,0.0004701902520620762,9,40,"{'max_depth': 9, 'n_estimators': 40}",0.7425186437640612,0.6936637729189307,0.6924779668953837,0.7095816125015632,0.023324858002855664,48,0.9424365560351691,0.9331981342424246,0.9387173077090568,0.9381173326622169,0.003795355657272627
57,0.26562023162841797,0.006332428495970666,0.00332490603129069,0.00046990926299746123,9,50,"{'max_depth': 9, 'n_estimators': 50}",0.7409795339468284,0.6949446850490276,0.6956028416691304,0.7105350411556717,0.021556762169502988,46,0.9401858015941523,0.9350472186424252,0.9385661644960059,0.9379330615775278,0.0021450521620672677
58,0.31716442108154297,0.0029249257360333364,0.0033342838287353516,0.00046392371533597837,9,60,"{'max_depth': 9, 'n_estimators': 60}",0.7351964366921047,0.6882612061226265,0.6961447266687956,0.7065585999447203,0.02052958256551525,51,0.9400041840234332,0.9364220373509067,0.9388412008227046,0.9384224740656815,0.001492077470879347
59,0.3676924705505371,0.00124623607302952,0.0036578973134358725,0.00047092179325202094,9,70,"{'max_depth': 9, 'n_estimators': 70}",0.7440446172727981,0.6964676956848,0.6929897375710969,0.7111954264077404,0.02330090991677773,42,0.9382775713357082,0.9358735416000131,0.9398828381386177,0.9380113170247797,0.0016475806914347123
60,0.42021926244099933,0.007401738384155768,0.004656473795572917,0.000467606947285682,9,80,"{'max_depth': 9, 'n_estimators': 80}",0.7434764554332747,0.6864498728553035,0.7028016887210897,0.7109371503750672,0.023985125012428023,44,0.9416474207258443,0.9370409238626187,0.939938149386252,0.9395421646582384,0.0019013251986166153
61,0.47471102078755695,0.0021627283007295203,0.0049966176350911455,1.3600776332398356e-05,9,90,"{'max_depth': 9, 'n_estimators': 90}",0.7404417890013669,0.6949045212549392,0.6949140155712188,0.710112697576205,0.021473383712756266,47,0.9447962943087819,0.9349473806303622,0.938915956325285,0.9395532104214763,0.004045972874235565
62,0.5242646535237631,0.0033901068911722228,0.005319277445475261,0.0004699094242864974,9,100,"{'max_depth': 9, 'n_estimators': 100}",0.7410801183625212,0.6947216696220855,0.7020555906858361,0.7126434310844025,0.020354755233817825,41,0.9425481437648832,0.9342743132729601,0.940934766207416,0.9392524077484198,0.0035811371788568593
63,0.5768009026845297,0.008251223329790149,0.005983193715413411,2.297109360368922e-05,9,110,"{'max_depth': 9, 'n_estimators': 110}",0.7394494690690716,0.6882323694899115,0.6944892825613425,0.7074177512433784,0.02282214171751818,50,0.9427898382285972,0.9371115842134349,0.939874079582321,0.939925167341451,0.0023184189489860564
64,0.6303136348724365,0.005692405526951381,0.006979068120320638,0.000811670420038653,9,120,"{'max_depth': 9, 'n_estimators': 120}",0.7438713779493754,0.6957895608740615,0.7043630269191569,0.7146995884009913,0.02094822016380139,35,0.9429964428341585,0.935234072594225,0.9388826579655599,0.9390377244646477,0.0031708707689219987
65,0.6765226523081461,0.003850245673199153,0.006650447845458984,0.0004712053954403394,9,130,"{'max_depth': 9, 'n_estimators': 130}",0.7418285798173047,0.7008407297951172,0.7053785730786035,0.7160380041240967,0.018353711650457374,31,0.9438593073828659,0.9367826819227556,0.9416083601139743,0.9407501164731986,0.002952071993913135
66,0.7353475093841553,0.012191772509116055,0.007657607396443685,0.00047836695422651365,9,140,"{'max_depth': 9, 'n_estimators': 140}",0.7437111348671902,0.692676299351533,0.7036153276974103,0.7133601949463358,0.02194760735552868,40,0.9424828961759742,0.9367413965181313,0.9380239811336255,0.9390827579425771,0.0024606179208527985
67,0.780929168065389,0.0021407047912084514,0.0076456864674886065,0.00047024643778554833,9,150,"{'max_depth': 9, 'n_estimators': 150}",0.7474399427006042,0.7076536635970074,0.6998207779493617,0.7183296753194024,0.0208568263185054,24,0.9428632120799496,0.938703247341724,0.9413140136319349,0.9409601576845361,0.0017166318144265973
68,0.8403986295064291,0.011710816749430348,0.008653799692789713,0.00045664244888333306,9,160,"{'max_depth': 9, 'n_estimators': 160}",0.7467257254078472,0.700542635321619,0.7043937766978586,0.7172459089001405,0.020931166722121707,30,0.9442236417440946,0.9377721136951052,0.9412772131175025,0.9410909895189007,0.0026371149593487453
69,0.8892930348714193,0.003292521538972208,0.008963505427042643,1.4959486091426142e-05,9,170,"{'max_depth': 9, 'n_estimators': 170}",0.7434284652993494,0.6942509340975318,0.6951684074674657,0.7109770052454267,0.022979097623685475,43,0.9428639405756727,0.9362720111529168,0.9404646567745051,0.9398668695010315,0.002724138468934584
70,0.9424901803334554,0.004968371327165195,0.01030127207438151,0.00047362718704354424,9,180,"{'max_depth': 9, 'n_estimators': 180}",0.7441899383856926,0.6980422606517211,0.7051431860095394,0.7158160462055485,0.02029698770432381,32,0.9428723239880688,0.9361733136344687,0.9399967240392745,0.939680787220604,0.0027439687783031917
71,0.9953481356302897,0.012686430069692979,0.009974320729573568,0.0008134203766292782,9,190,"{'max_depth': 9, 'n_estimators': 190}",0.7425723562173006,0.7000551356713445,0.6991387636015616,0.7139465516630213,0.020270884041419263,37,0.9426972434823525,0.9354692464235147,0.939735522437479,0.9393006707811153,0.0029667948297698475
72,0.12466653188069661,0.00244308283364444,0.0019946893056233725,2.9736021254650284e-07,11,20,"{'max_depth': 11, 'n_estimators': 20}",0.7337956928613315,0.6860571185072313,0.6819651371372244,0.700634325883961,0.023537975840304294,59,0.9482881315020772,0.9470559993502555,0.9487104803623246,0.9480182037382191,0.0007018891665120096
73,0.18051735560099283,0.001391173591729491,0.0019950071970621743,4.899036091938795e-07,11,30,"{'max_depth': 11, 'n_estimators': 30}",0.7430025180768245,0.6917101464385014,0.6928597756300285,0.7092196875958712,0.02392327492443932,49,0.9546516661685394,0.9509874041581348,0.9473548269766001,0.950997965767758,0.0029789314872902006
74,0.24301671981811523,0.006148536556130409,0.003002007802327474,1.566603392372342e-05,11,40,"{'max_depth': 11, 'n_estimators': 40}",0.7465996155615067,0.6998809732612936,0.7146877504545908,0.7204118291492264,0.019500979817485425,16,0.9516700750987785,0.9488885974299193,0.9510798184344292,0.9505461636543756,0.0011965910116650037
75,0.2998596827189128,0.004973203449328722,0.003335158030192057,0.00046264383815535897,11,50,"{'max_depth': 11, 'n_estimators': 50}",0.7367021929101171,0.7095447081081887,0.7083900482345169,0.7182281062352784,0.013088373074517594,26,0.9552183577747776,0.9518473162167086,0.9522219363892772,0.9530958701269211,0.0015085976777350263
76,0.3653452396392822,0.005527003559513781,0.003989855448404948,2.247831920581015e-07,11,60,"{'max_depth': 11, 'n_estimators': 60}",0.7485929356068296,0.7020585647980191,0.712525971073751,0.7210826702068837,0.019940489738779536,11,0.9554736625746147,0.9515181583195572,0.9511010124428667,0.9526976111123462,0.001970338204722287
77,0.42120877901713055,0.0058693337333117854,0.004320542017618815,0.000471092280732541,11,70,"{'max_depth': 11, 'n_estimators': 70}",0.749932314589878,0.7044488747941391,0.7056616956107309,0.7200398441183103,0.021170036166445156,17,0.9539991629657096,0.9503734772618483,0.9566646889649117,0.9536791097308233,0.0025783278467592908
78,0.4850452740987142,0.004030047598866044,0.004988272984822591,1.3810910540408108e-06,11,80,"{'max_depth': 11, 'n_estimators': 80}",0.7371237543035627,0.7081432893759911,0.7082309298637093,0.7178491318840104,0.013646725248216347,28,0.9553092423308576,0.95391551023712,0.9537241246015347,0.9543162923898375,0.0007064556152163505
79,0.5412193934122721,0.004037102144653921,0.0056425730387369795,0.00046368502479456856,11,90,"{'max_depth': 11, 'n_estimators': 90}",0.7454288777689062,0.7098449736627119,0.7012167675741782,0.7188529208283769,0.019142708629602052,22,0.9558631295645037,0.9509900366757329,0.9513485836398857,0.9527339166267074,0.002217524023008458
80,0.6030450661977133,0.0038405239575889567,0.006316423416137695,0.0004703588293815774,11,100,"{'max_depth': 11, 'n_estimators': 100}",0.7476289441584818,0.706484120005975,0.7140292086071218,0.7227353674851189,0.017891883974725367,4,0.9576493774406526,0.9527659652271347,0.9543155463445648,0.9549102963374508,0.00203751881419733
81,0.6595798333485922,0.002046827276968555,0.006972471872965495,1.3267921927585097e-05,11,110,"{'max_depth': 11, 'n_estimators': 110}",0.7462920107363658,0.707860305307729,0.7075828416922159,0.720600344601108,0.018190379529166703,15,0.9567800783814043,0.9518169799869091,0.9551989758401677,0.9545986780694937,0.002070161745446877
82,0.711430549621582,0.001701397611956345,0.006971995035807292,1.4105481129110273e-05,11,120,"{'max_depth': 11, 'n_estimators': 120}",0.7452285738390976,0.706239970785751,0.7051629366839136,0.7188996637781865,0.018646384470932597,21,0.9555617203509682,0.9529700480241619,0.9542947991873474,0.9542755225208258,0.0010581335942080902
83,0.7809104919433594,0.005723675816906806,0.007315317789713542,0.0004690707795247775,11,130,"{'max_depth': 11, 'n_estimators': 130}",0.7484171757013159,0.7013340165132689,0.7033930763612035,0.7177409751667453,0.02173538831540308,29,0.9566458282459209,0.954006452915025,0.9537482421275628,0.9548001744295029,0.0013093246885918656
84,0.8344252109527588,0.005298281155316495,0.00864410400390625,0.00047069600416966455,11,140,"{'max_depth': 11, 'n_estimators': 140}",0.7436028710653322,0.7066157432530542,0.7077789454716548,0.7193532461051934,0.01717560398667169,19,0.9559469297359792,0.9534659021073327,0.9537552900247022,0.9543893739560048,0.0011076766518194102
85,0.898274819056193,0.0059743177099375955,0.008976380030314127,0.0007896706560807482,11,150,"{'max_depth': 11, 'n_estimators': 150}",0.7462999676766713,0.7020201355396671,0.6980781731572557,0.7154924233589909,0.021871370038715095,34,0.957788081224131,0.9537689800829504,0.9543299370958374,0.9552956661343063,0.0017772202878964666
